X	Y
-1,389410288	0,238971387
4,614568344	-1,0017942
-1,601561381	-0,925865458
1,769630365	4,321726971
0,864243592	4,19622923
1,034896164	3,937829106
2,012332631	4,398844898
4,439249512	-0,885333987
-1,288970137	0,198396854
4,548648943	-0,585776892
5,650854579	5,787565186
4,09267753	2,471841956
4,581044887	-1,313024773
4,720420267	-0,336746561
5,733320116	6,821688797
4,779460489	3,405338643
5,234525183	7,561146461
3,962402618	2,694927765
6,254616248	6,366571814
1,545523754	4,497936638
-0,768061563	-0,915421003
4,668410549	2,222408423
5,497122107	5,624276758
4,78107678	-0,974864568
4,67249377	2,837834193
4,824406289	-1,26514594
1,89946909	4,978281887
-2,047401314	-0,758724445
4,875153335	5,539946834
4,839585383	2,48212117
1,555458496	4,322519305
0,344052273	4,789070529
5,531620224	3,660384918
0,712714247	4,160455337
-1,668485896	-0,238269018
4,666116829	-1,599487557
4,492400577	-0,16225623
5,225479583	6,515788089
-1,284092949	0,079398392
5,374241019	5,660554677
-1,377233827	0,550625402
-0,394053382	0,971779623
5,237581677	-1,876884389
6,364621575	6,639482675
4,133312109	2,659222881
-0,584488172	0,408660666
4,87281285	2,911360436
4,808334802	6,746069898
-0,926464291	-0,169817792
5,166339706	6,265079853
6,489427812	5,789187273
4,945849199	5,576551855
4,66970962	7,249961513
4,678556302	-0,045144931
1,221361005	4,219551678
1,508127316	4,801897002
-0,178761223	-0,141099036
5,007769445	6,70693199
0,942461873	4,575353076
4,223497948	3,882011949
4,264031195	2,001537487
4,819009351	-1,697200799
-0,802192262	0,296536024
4,92926759	3,133639091
4,540074738	3,47658577
6,201243674	6,710898855
1,598252504	4,364567187
4,412204805	2,523960913
1,484743541	4,417397786
4,769420843	3,044067786
5,199317867	1,867553647
1,01354292	4,840948546
4,880444897	3,445481794
5,171501561	2,965420088
-0,093225754	0,494994646
5,1093856	3,602394775
4,930699943	6,430107396
4,504467606	-0,942121112
4,284211468	-1,045567422
5,376397835	-0,770809551
4,202679548	2,715565303
5,38439048	6,479941533
0,755602244	3,298316758
5,76622945	6,202271567
0,666167043	4,517285238
3,29571683	-0,808050011
-0,312154685	-0,534145677
1,282909357	3,777742384
4,379434011	-0,126160167
5,542805159	-0,197835117
4,332775576	-1,458308708
6,204619888	5,379650889
2,311031514	4,650507254
-0,685628379	0,847431516
-1,344514237	-0,321977971
0,826720372	3,973343634
6,491067925	5,809709317
1,410431695	3,543331516
6,12984056	5,592115505
5,216939151	3,689882335
5,536333943	2,385916456
5,931321507	6,807557333
5,36999223	6,718622938
-0,596940791	0,003169254
4,031725092	2,841376777
-1,452500295	-0,529688351
1,020724337	4,508156947
0,663757505	4,104673733
5,763435506	2,460473587
5,086560384	2,814788521
5,962602009	6,987751401
4,677328486	3,461448822
1,110193291	3,87376738
4,028022482	3,068530284
1,38077323	3,706577994
4,694318821	-1,237348846
1,220034651	3,929721744
0,671493659	4,87632998
1,206511667	4,544272775
4,621319586	-1,508031681
5,870635977	-0,921338322
6,092575758	7,18264211
5,066622089	6,803158039
5,283044101	6,794145363
-1,542406746	0,487548565
5,189983828	7,517358662
5,594071395	3,219207136
5,622710931	6,112445889
5,742786634	2,945305109
4,252037551	3,491843582
1,474158746	3,51025944
5,305063545	-0,837431807
-0,613810659	-0,845607458
-1,757523381	0,311805819
5,66444294	6,335418533
4,489409905	3,471689868
4,69412881	0,350982565
4,34921745	6,222520247
4,820329799	-1,125306916
-0,572346535	-0,504598234
5,200283702	-0,656805084
-0,995956204	-0,920357416
-1,79992962	-0,3531647
5,059838642	2,396101719
5,312333642	4,030594939
0,990989061	4,731367325
5,31433638	2,841543726
4,438863668	3,021518548
4,610743965	-1,461440794
4,449417596	6,789409871
5,803568833	7,007446462
5,09832908	2,476903044
1,63402241	4,659986253
5,243770809	-0,469014548
5,36737428	-0,949714411
4,87804409	-0,35400526
4,15500865	-1,150203201
5,317342655	5,926985465
-0,065120768	0,636260289
0,720438498	4,303105513
4,853591409	6,570245235
4,962535595	3,483518339
5,554863191	6,272405383
-1,485348294	0,312191945
1,924392649	3,987180443
4,790196982	0,032607656
0,428952012	4,889895358
5,39721273	3,060919176
5,342257968	3,566563458
4,697058677	2,809586093
4,890588059	3,163470843
1,777782335	4,506687144
4,451570996	-1,532577594
5,042338945	2,377843813
-0,840539863	0,355262544
6,232781975	6,480278645
-0,9047622	0,128714624
5,924443659	6,409712037
-0,602814648	0,264056234
1,59122314	4,183956105
4,444649753	-0,397782575
-0,357107085	0,386191771
5,168826028	5,699193563
4,919149251	3,375455322
3,7539749	-1,126871942
5,299849896	2,904813905
-0,87588406	-0,246480976
4,18581368	-1,04323246
5,933089596	2,717232758
1,532259218	4,86473491
4,820624291	6,708609938
4,331784527	2,718238693
0,723994276	3,892517023
6,217271641	6,211775182
-0,84250734	-0,14124077
0,321135071	0,054672143
5,405427535	6,535118535
5,60865234	5,947747861
1,462196895	4,840226549
0,407950255	4,138322186
-1,822482565	-0,075261396
5,859181904	7,223171248
-0,603941999	-0,632675268
5,902744164	2,635688256
4,296473683	6,569425783
5,44401171	-1,043616457
5,241380794	-0,232119483
5,695339436	7,253379037
4,497733715	7,001249771
1,314610743	4,980592316
-1,735433033	-0,634399416
5,246985222	6,012662422
-0,7487541	-0,263094467
5,160428129	7,28871638
0,157455165	0,255579242
5,108663127	6,617553549
5,276808278	-1,113220807
5,174619204	7,25040511
-1,348836958	0,968241742
1,132692749	4,118376023
4,913652809	3,184341124
3,554636415	-0,123541372
-1,512836144	-0,421440071
4,4718704	1,800393042
-0,715861947	-0,616602638
1,004493202	4,027455685
5,056026516	-0,714467237
-1,911767562	-0,298627929
4,5789985	6,089638099
-0,526751196	0,967011517
5,456032735	2,097189503
4,977323473	2,828923334
4,381612678	-1,469670213
5,263753522	3,585896519
1,55549738	4,52876569
4,643119668	-0,877055475
5,160086433	3,108335081
-0,523364979	-0,278780549
0,673733679	4,753077321
5,723250407	-0,599504556
4,773669497	-0,630124735
1,349805274	5,105447027
5,578876892	6,596689248
5,099492518	2,937077357
-1,250184835	0,322660397
4,656263286	3,109110922
1,041008346	4,117282934
-0,686761296	-0,505941628
1,871522485	4,342024993
2,290548363	4,351178202
6,662229349	6,173932095
-0,400819713	0,461610783
-1,083364364	-0,816149158
3,308102723	-2,283228959
4,207679614	-0,069619263
4,909204209	3,600925737
4,693108606	-0,277660076
0,980349839	4,121595945
-0,424203275	-0,216728588
6,343826089	6,801610745
6,031615469	6,367712495
5,068603406	2,929611725
4,767166539	-0,471121654
-1,036171701	0,438018215
0,109880282	-0,687703663
5,195819081	2,799143986
1,586989506	4,243376277
-0,86607282	-0,894727084
1,321172895	4,796904205
4,263550703	0,02823521
6,647020612	6,791090662
5,448049543	2,172826838
5,89573215	2,737233231
4,128993974	-0,190918601
5,487113515	-0,234814273
4,724184819	2,362193586
1,066263523	4,634146401
-0,577564998	0,140058208
3,853575614	-0,874895084
5,610030634	6,165870055
-0,905769823	-0,534326877
4,71882282	3,439925596
4,427155394	-0,502084428
4,619671089	2,392713017
4,41271046	-0,263354549
4,577817638	-1,764259025
6,567767677	6,899594612
4,963267782	-1,25897724
0,56330323	4,389757645
5,088718182	-1,618745869
6,500536684	5,631454962
4,140054304	-1,445486839
4,347780604	-0,773709578
5,233095311	7,009995435
-0,439740254	-0,337425179
-1,041227882	-0,118530433
0,648095107	3,96739632
1,700401543	3,659717551
5,599291787	5,771213593
5,758203061	6,508696798
1,194046187	4,079374233
3,929596751	-0,324312589
4,752446326	2,358594682
5,487374332	3,26008893
1,092203107	4,384514123
1,065030396	4,199027866
-0,124736064	0,420135183
0,031296774	4,011011072
4,46281512	-1,840036079
4,072423649	-0,655001284
5,102827189	6,736619129
1,093913293	4,409525727
5,751883955	6,174984744
4,60423158	2,525167422
-1,090876796	0,120235218
4,847364918	3,051029546
1,054586948	4,354989649
1,198975292	3,939194471
4,635690499	-0,798350494
6,117384441	6,326405816
5,056263404	6,227198399
4,667967701	0,435715235
4,322849779	3,400448688
0,470669314	3,870445839
1,732886095	3,834071939
5,45548456	2,833546307
-0,557218435	0,044608944
1,206244571	4,705936093
5,983184318	3,081801315
4,741639955	3,117544372
5,383145216	6,473032623
5,296272376	2,65588918
-0,289510404	0,192186633
4,765588999	-0,872173998
5,291650861	7,283713562
0,39933244	4,521828284
-0,479615563	-0,176885017
1,202564194	5,093659846
0,988453369	4,953924241
4,423387277	-1,309849513
-0,712340831	0,34283837
4,535285149	-1,391224098
0,867111359	4,310180675
6,551594273	6,470949096
5,530585704	-0,908955554
-1,08970898	-0,029649417
5,325606177	6,872946805
5,417183443	-0,882623867
-0,535280664	-0,000574119
3,486147612	-1,254852286
0,925894123	4,42935474
-1,285675767	0,660366176
1,065500631	4,82574113
4,556975909	3,538670316
5,781020811	3,413839396
4,165772409	0,238890063
-1,295360454	-0,251554728
4,949977225	5,921599872
2,249743768	4,176143431
5,000392425	-0,490546559
5,15994256	5,98006356
1,808043826	3,822327362
4,082517765	2,868430071
5,126448634	3,700297228
3,813036514	2,923716621
5,626836545	6,757880591
0,557113276	4,391487933
5,999628605	2,968676335
-1,423536039	-0,74619852
5,539355634	2,811638054
5,242106339	4,185972442
4,437890098	3,008133894
1,041792824	3,420200394
5,160627874	4,081508543
5,873346105	5,683308643
-1,173584336	-0,195985977
5,003316663	2,867787768
5,371949781	7,310024545
-0,668589136	-0,334154086
0,573984543	4,654103532
4,207128176	3,702017182
5,191307515	-0,965528234
4,882823044	-0,500969264
5,562873721	-0,2721287
1,327287367	4,121186537
5,317499872	6,153571035
0,995732155	4,442972275
6,336196668	5,323201095
4,655239758	2,440429598
4,574079077	3,010530915
5,181687391	-1,473309924
3,961894002	-1,194538157
5,76965086	2,923405899
-0,462438645	-0,007062304
4,231452961	3,096984106
5,388904514	5,782808194
4,22229758	6,704435736
4,730928544	2,54192387
-0,61967158	-0,097866382
0,986544572	4,997295884
6,211941226	6,980383893
4,461763083	5,65899287
4,579045718	-1,557841442
1,979061485	4,220444196
6,444435715	6,948988928
1,772649958	4,29036735
5,071868808	6,516769317
-1,49096874	-0,032207877
3,896539048	3,210666031
5,959245546	7,68979756
3,755277357	-1,026087266
4,763386434	6,05531148
4,960232494	6,379286557
0,821270009	4,27053443
3,495207158	-0,581859745
-1,784790687	0,674858922
4,608543167	-1,237099408
4,606876116	-0,296526987
4,924587555	3,28021177
-1,599355949	0,646192341
0,7350208	4,261085563
3,584198751	-0,220904758
6,073972533	6,518366731
5,395075099	2,691385563
5,068161774	2,335824588
5,525354634	7,126257152
6,122783712	7,053819919
-0,21645536	0,201624366
-0,989940897	0,513011429
-0,881634709	0,053277569
4,794681967	2,446579218
5,61E+00	6,439468062
4,513275053	2,310689334
-1,19094198	-0,042712874
5,356181852	-0,922390402
4,90238776	6,443504784
5,00107806	6,352316155
-0,720194599	-0,307067711
1,26169992	4,632375526
1,666754151	4,910762481
-0,603322944	-0,333797913
0,837478842	4,306681161
1,614665957	3,87946869
5,001136746	3,480486286
4,44861446	3,476909439
4,663436034	-0,27418025
5,401807406	-0,780158044
-0,479849289	-0,432041728
5,18382953	3,177457948
4,329077524	6,112121505
-1,75872025	-0,448948653
5,138952969	7,647633688
5,008718535	2,323862635
-0,74801007	-0,442608365
6,214000176	5,808407332
-1,17029551	-0,538063342
-1,607356527	0,249857093
-0,745788089	-0,434956108
5,883250781	6,13148039
-1,40791008	0,101038779
1,516761277	4,577979911
-0,599020576	-1,054809812
2,112417239	4,144997343
-1,501420505	-0,228660977
5,944176031	6,421939784
4,466285171	3,337958187
1,520837456	4,216598601
0,524120547	4,553005361
1,601356115	3,893329153
5,582125277	7,083714188
4,911341629	4,000275545
5,046539283	6,434294351
-0,260720391	0,923221072
-0,689729269	-0,140501724
5,383013884	7,319075411
3,564820454	-1,553356171
4,560934805	-0,468413499
4,776521066	2,790810658
4,816188798	6,578547205
-1,243818414	0,429370179
5,909625351	6,155030941
4,777344448	2,276525484
5,688658969	6,499947938
0,024026428	4,748827795
1,215337068	4,156923228
-2,26174666	-0,558874464
0,669789538	3,736383082
-0,519095923	0,581370282
5,11399662	3,264367536
5,008300581	6,817057877
-1,780912782	-0,066716482
5,11787278	7,685721433
1,469464353	4,391271087
5,255620106	2,582896813
5,402158656	3,15027644
4,703205895	-1,791044394
5,048087704	3,454215782
4,534282776	6,830740455
5,836475055	7,359014545
4,371217287	3,719782234
2,093988547	4,095885391
1,489328942	4,080163245
4,767622276	3,484858545
4,920442941	3,801679145
0,062709406	-0,637729384
3,846406089	3,231005227
3,645711744	-1,148037667
-1,108371285	0,184117793
5,835224925	6,745978568
4,81258673	2,889719723
2,012789	3,993599632
-1,583383514	-0,427141767
5,799173534	-0,672280461
5,424213266	2,710039259
4,732879701	3,475028898
-0,849984887	-0,680711475
4,052645493	3,156092093
-0,036165046	-1,147975833
-0,858408759	-0,107118517
5,52814493	-1,085836217
4,330840629	0,266306184
2,022083386	4,911466316
4,417924882	3,489704329
4,917388877	-1,916391244
5,981474268	6,504974391
4,468555603	2,503760539
5,230281536	6,082364405
0,459376417	5,107489642
-0,945095273	-0,166412731
4,252993911	5,732084818
5,074775044	-0,404512082
1,420221421	3,98982014
4,390659511	-0,128589009
5,034543637	2,616082677
5,680265142	7,298722305
-0,978033644	-0,606140074
4,100392039	-1,150484327
-0,672879879	0,360919089
5,165177951	7,2120266
4,908278329	4,260353356
5,009283976	-0,001618285
5,390914442	6,587584987
-0,888406154	-0,176375953
4,343523695	6,815702911
5,590615704	2,931225831
3,891976277	-1,25582522
4,995141288	-0,257258032
4,034776083	3,33271878
5,139211996	-0,796333837
4,551594135	3,528693474
1,029167351	3,97885822
-0,567937981	0,435809629
0,100934951	0,694906577
-1,814435707	-0,393388177
0,625119788	3,563146275
1,201364935	3,394336832
-1,058886933	-0,600281196
5,223403558	7,170851392
5,039875704	6,745088831
4,761004479	7,230342338
-1,036403888	-0,417395648
-0,292473222	-0,926324216
4,183821134	-0,754447953
-1,183079414	0,146253735
5,735175033	-0,987198651
4,800324142	6,01592724
-0,480347732	0,823755749
4,469440476	-0,865570169
5,83927098	2,674282306
5,686349564	2,83005947
5,33725166	3,657939625
5,43855099	3,567652946
5,501379445	7,357006644
-0,548033474	-0,428583059
-1,113430424	-0,379725586
4,677042892	2,661435897
-1,954866468	1,102435336
5,174827014	3,81799985
-0,493917383	-0,569064157
5,850585173	7,178153613
1,049947605	3,859895029
4,596905828	-1,933781329
4,871583542	2,805359296
5,07521851	2,78243026
-0,057890155	5,24820461
-1,587092417	-0,53757543
0,24246721	4,514851737
-0,780530726	0,033986308
-0,065602193	5,108902451
4,776621284	-1,258307252
5,584434305	2,174052256
4,692670728	-0,859670113
5,954864007	2,782195072
0,688856199	4,44761281
-1,626022212	-0,235059279
4,865971334	2,772057216
4,883327163	1,88555257
0,309289685	4,554046822
-0,85532959	0,366553822
3,848735148	-1,043358031
-0,55068418	-0,52627558
3,525720287	-1,031335124
4,726243718	-0,694544571
6,342566698	6,482094772
0,344107347	4,029210385
5,252246784	6,802013541
6,316749735	7,680736671
2,013293203	4,912710673
4,735101172	2,264393187
4,581480104	2,671139572
5,746315439	6,169734932
-0,318280038	-0,508115577
-1,402708833	-0,417247965
6,736299754	5,83263051
5,955863988	5,606655264
-0,540586516	0,178571676
-0,243714626	-0,952323373
-0,743909626	0,074335459
5,398498683	3,795917982
1,190194116	4,76499944
4,235366131	2,809853853
5,010011771	3,438387311
5,242297446	6,668970026
5,035454136	3,229419361
5,072050999	-1,535296611
0,195581794	3,858077401
5,77595048	-0,65417696
6,319475782	6,329336632
4,965134854	3,724336923
5,119300169	3,313976511
4,762016968	3,882115554
4,68880058	6,747298787
4,511817587	3,71648656
4,688219891	2,732276034
-1,035592008	0,222471651
-1,763759418	-0,37947293
3,85889354	3,421562755
-1,149949413	-0,482864216
1,023184922	4,723533384
-1,18865883	0,503130472
0,73158122	4,076859146
-1,589751075	-0,229116684
5,102741551	3,400680351
3,908104354	3,844886359
4,930945137	7,654285786
5,923515058	6,25123285
1,184540407	4,157448846
4,926861381	6,648676251
5,335171124	5,748534556
1,1409447	3,998523496
4,72773727	3,68237672
-0,947490147	0,18453882
1,345342904	4,263306339
6,140686447	2,871297372
0,98016326	3,353097884
1,151640875	4,840709942
5,596828113	5,454309996
-0,818709463	-0,09175385
0,256060662	3,901403501
4,92985492	6,602896323
2,126757986	4,526522324
4,361087576	4,050976803
-1,076256	0,608303717
4,318610643	-0,175651683
5,676228069	-0,06908649
6,507122003	6,304520381
4,012857242	-0,204448788
5,559401758	7,394067373
5,006090111	3,394085326
5,432536386	6,098935141
0,613138415	3,619193656
5,869240189	6,843315594
-2,330843299	-0,151174493
-0,823095164	0,756098694
4,964200364	6,184263505
-1,437596716	0,082440304
1,742739868	4,93212137
5,664157031	0,171425513
4,990892271	3,183321114
5,29722129	0,229917597
0,898980457	4,606502696
-0,610325919	0,928501482
5,167476457	3,222108229
4,678284887	-1,518182699
4,85748444	-0,443611668
5,644255001	7,210547361
-0,25800085	1,03890912
1,359270657	4,189911583
-0,173201643	0,033000293
6,017224769	3,334538234
-0,780913371	-0,7618818
6,135412368	6,558096816
0,927943213	4,391033649
4,871693584	-1,244795283
4,802313527	3,295267608
4,966738756	3,48578986
4,771639243	-0,75051925
4,676575064	-1,621034932
4,875983166	2,541611847
5,406024464	3,927386434
4,174555224	2,903430007
4,791823577	-0,766035806
-0,088201477	-1,209119876
-1,118832227	-0,372678395
3,727402241	-0,425887713
-1,11672054	-0,16411308
3,518044731	-0,548051897
5,296266001	6,768644276
4,30125386	3,051257378
4,862564922	5,702813288
5,394091507	7,431789306
5,237438507	-1,077316577
6,224950476	6,416279831
1,34113341	4,421685983
4,631090421	-1,446304292
3,9559217	2,106359784
4,751104222	2,1158597
5,29013884	7,173527121
4,508553862	-1,128416512
-0,466258463	0,436261435
5,693393492	-0,994689048
5,5369563	7,219872299
5,007049105	6,623000424
4,272596194	2,814824805
-1,365963512	0,202640547
4,427771399	-0,325916334
3,698479373	2,684255225
1,12223589	3,942264511
-0,19984341	-0,64075031
5,484795173	5,93857659
1,261671227	3,69563886
2,238885278	4,760129654
3,675711857	-1,562810615
-1,443688484	-0,455265065
1,078713181	4,714467773
4,46228399	2,197384994
5,90589941	5,276912696
-0,922113579	0,382394705
-1,504036326	0,108901227
-0,28768091	-0,138417887
4,503906443	2,657434786
-1,856099998	0,28156569
-1,508646083	-0,174635852
6,093595555	6,860223258
0,711222314	4,730739201
0,830374994	3,615185258
4,384725123	2,585359001
5,601698205	-0,475951614
-0,964683011	0,156627151
3,719318232	-1,193017128
1,02147957	4,646617562
6,818606488	6,072954516
4,723089728	6,076558446
0,532429833	3,986656112
-1,351605737	0,115384674
5,748003791	3,281641411
4,739526778	7,178510473
-0,785857132	0,39884056
1,077265083	4,240710582
4,626136243	5,438245529
4,734793211	-0,204009984
4,630119464	-0,438420939
-0,811601525	0,539137015
5,131110554	2,832563806
-0,119043078	4,266857699
0,785183393	4,310088286
4,944161978	2,666327114
5,628858811	3,373454198
4,807613721	3,189588026
-1,547325649	0,770814367
1,034069071	4,953822532
4,364219066	3,126487691
5,395260494	6,40209319
3,388332679	-1,08355278
-1,366693451	-1,023827077
4,961794548	-1,411698897
0,801220066	4,768781353
4,175675998	-1,401539635
4,741231394	3,71857772
5,256560942	2,431545496
5,364415302	5,642016857
4,03770913	-1,131125311
4,959700864	-1,567588238
5,248174055	3,33005899
1,446292539	4,34884538
1,603331235	3,660820654
1,087915369	3,736872159
-1,651766062	0,57344899
1,642824477	4,417051924
5,029634689	-0,518305535
4,706879659	3,792373827
-0,908481357	0,101286403
-1,975849927	0,16688831
6,37196512	6,679882463
4,659719904	2,647895842
1,826997814	3,813630325
-0,776885632	0,031777156
-0,487323682	0,720615262
1,796582919	4,940084748
-1,66622568	0,658971038
4,58511015	2,731931787
0,476116866	4,481692011
4,292190649	-0,605166771
0,708969415	3,456569036
4,697372759	1,935555454
1,260323325	3,80479087
4,735013155	-1,964796471
-1,597945742	0,236809651
5,73570521	5,549850052
-0,344443871	0,067694413
-0,948588671	-0,184019523
-0,42641533	0,481358839
-0,88352755	-0,18138653
5,002331206	2,786080823
4,049535101	-1,357314308
-1,059581382	-0,463164833
-2,056908089	0,637570319
5,559753575	3,40261842
1,19548941	4,658610875
-1,442557102	-0,088676492
4,96147206	6,003469231
4,382877688	7,386623962
3,876449291	-0,79543148
5,06011437	6,501722002
4,862418411	-0,467738433
1,857004717	4,020619896
3,500462733	-1,039166439
-1,065300748	-0,346140249
5,388175184	3,317324009
0,956797541	4,787380195
4,927628586	2,759287556
-0,707763856	0,426352909
4,808578995	1,801194401
4,91349858	-0,605537694
4,371950972	2,767664923
4,215129334	-0,868672789
4,641275301	6,588175428
6,145369246	6,571067012
3,799006904	-0,830726059
5,422185498	0,245029185
-0,98221069	0,000668131
4,482815232	-0,505856792
1,825330645	3,688807021
-1,684318677	0,29737346
5,951047523	6,283024511
4,396989703	6,636601436
1,213230633	5,084998883
-0,469217906	-0,498965534
1,183608745	4,853046729
3,925829568	-0,565555738
4,539340545	6,395847232
4,681776394	6,785915133
5,595319544	7,107296052
5,548379086	2,034171023
4,856343508	3,496383009
4,773941465	-0,544623436
-1,447303332	0,094128479
0,571476314	4,308745018
-1,174350944	0,167541327
4,096257416	2,650582102
4,469572463	-0,5065692
3,814600276	-1,530651406
5,289534561	-0,726752659
-1,252898235	-0,716120581
0,169988423	0,01423627
1,438755211	5,145703015
5,425032815	6,713015326
1,008761451	3,730946151
5,345875642	6,537069348
6,042511903	6,104836799
-1,628390194	-0,287863698
3,742154738	2,740124279
1,258009745	3,844886254
1,507444312	4,429305055
4,242778294	0,037515374
5,008744443	2,80547733
5,128501251	7,680846203
-0,450168887	-0,325153469
4,137698056	-0,416736148
5,372121892	-0,177090009
-0,122295531	1,099815237
5,890213762	7,042434121
1,454783882	4,746642172
6,226351035	7,605137712
5,276417536	6,615423835
3,534846702	-1,354697323
5,133731903	3,130551833
-0,911708125	0,688633845
4,793692623	-1,897798374
4,945131429	-0,480478301
4,664573366	3,020006454
-0,285367383	0,491080204
0,843747264	4,666477031
5,299265424	6,237352022
5,000895783	6,447215134
5,471331177	3,300286371
1,461030868	3,407809202
5,158753398	3,686666793
-0,704555146	-0,447191654
5,449466194	2,99483802
4,180016832	1,992263254
0,956208097	3,733640422
1,35405275	4,590102952
4,689682949	3,043653464
5,551327725	2,998774774
5,467117099	6,537684643
3,693568976	-0,490868811
1,414877657	4,193276237
0,7804365	3,857955609
5,017630787	-0,646966718
4,31584466	3,561368983
5,220929755	-0,923565371
0,005913196	4,717888642
5,119112625	-1,105265834
5,05186988	-0,550777005
0,966400927	4,082823689
4,034148675	-0,82874945
4,037342059	3,574018484
5,571875387	-0,545585517
-0,935741386	0,360852609
-0,408793593	0,117848349
0,381782979	3,759967451
5,417931675	7,064821392
5,960160914	6,424672199
5,235920969	-0,131291209
5,470100259	2,973419356
5,734351183	2,618104507
4,679282028	-1,462043721
1,037787263	3,669536051
0,898674981	3,416765208
-0,287064737	0,646665441
1,601728763	4,406612742
1,850040497	5,174478192
0,909381687	4,53537183
5,660735917	2,445292444
5,329390226	6,518241254
5,456291576	0,388365616
0,102734206	4,41582003
1,10965166	5,137484114
4,179109709	-1,579958272
4,636491766	3,621912493
-0,272239984	0,54565964
4,159864369	-0,520528156
4,684766008	1,893291463
1,888982405	4,174184182
3,948407499	-0,869575328
3,963926485	0,275675358
1,049009524	5,144818805
-1,189503128	0,570707152
0,492434787	4,053482071
-1,351955302	-0,405074492
-1,14804506	-0,37492564
-0,564047682	0,667323924
6,220613343	6,220513462
1,643283287	4,634381632
5,089891663	7,725114588
4,700066042	6,829188927
-0,299146589	-0,492928425
5,19298632	2,819910312
-1,712328203	-0,521435309
3,533655819	-2,092744075
1,364699032	4,247427995
5,980730786	6,167880857
5,025653955	6,757069528
4,606765398	7,161096599
1,993426949	5,143601511
1,826753257	4,117114105
5,226391808	-0,668656002
0,975442096	3,776577727
1,128114938	4,562986095
5,268874916	5,675836819
4,260038717	-0,805644979
4,18880804	-0,888403431
5,023283795	3,601817506
5,400490235	3,888630127
5,403531384	2,391918486
4,45860929	-0,943572121
4,349521237	3,108194101
4,297190102	-0,54880223
-0,741390442	-0,264413262
-1,401566799	0,346136339
6,235410419	6,844127665
4,849270404	2,676092203
0,180151668	4,613654548
-1,597611243	0,54763217
5,889851424	3,71030362
5,167920649	2,989306713
5,004387141	-0,637177837
4,851831142	2,803314758
6,284977533	6,308145144
5,692865155	2,957042098
4,912462994	-1,100842346
3,279303877	-0,391133254
4,549800079	5,416937624
5,126350433	3,09828584
-1,666763823	0,549816081
5,203304794	7,269365224
4,847492528	2,878776108
0,981517776	3,948895823
1,114422734	4,218185023
4,861084408	5,949909394
0,368607672	3,864098427
4,590372445	-1,056033936
0,808873276	4,407812542
4,516399837	2,657848067
-1,744289678	0,181892387
2,202419808	4,609168519
-0,942727657	0,525463944
4,389659664	-0,863352316
4,455734081	-0,381782249
5,173202809	6,211208418
4,098525524	0,200691269
5,618531994	5,871819516
-1,317690091	-0,153296082
2,111597056	4,594311499
4,919251707	6,771469584
5,193297967	3,105776161
4,09947216	-1,472200789
1,101622561	4,256650514
4,201410969	-2,111566473
5,299417957	0,465630759
1,582304285	4,21386894
-0,153709566	-0,321331348
1,274007773	5,231103586
0,013713298	4,667966195
1,474967611	4,200640051
5,56294093	5,584559893
5,235624623	7,302301976
3,794739596	-0,051608485
-0,134163721	-0,448532974
1,270544459	3,822634223
4,91620069	2,871890739
-1,985492428	0,731283963
-1,34124845	-0,368633653
4,364881363	0,08942411
5,845405838	-0,903337396
5,712955852	6,259757678
6,226393763	2,438898031
5,600436158	2,419109382
0,224084274	4,464724207
4,701583253	0,012276589
6,100876792	5,514772161
-1,282245651	-0,447684279
0,297384399	4,897799886
4,041444023	-0,920269378
4,58388558	2,766508568
6,044296543	3,517029331
4,299974417	3,058292189
-1,668878087	0,520505951
1,702589862	4,027077058
0,302818854	4,194631575
5,116904069	-1,588466156
5,313125984	3,552297964
0,7064465	5,111741319
1,702027264	3,646904822
5,354214315	3,822253309
4,631013663	4,120968055
4,795431773	5,581601041
4,405648785	6,432420439
4,301044046	-0,892103703
4,331443591	0,204184053
0,633939024	4,454515056
0,89559939	5,258443851
-0,025530475	4,541221986
5,24802959	3,077944425
-0,390038899	-1,248193485
6,394355114	6,069046952
1,094432371	5,058621509
1,866818987	4,550620131
4,140210697	-0,486374575
5,123483102	7,258509006
0,546706526	5,285984436
3,556508129	0,046270337
4,558778548	-0,623941693
-1,2943553	-0,307464343
-0,804436667	0,430877275
5,203741022	6,624420973
0,852891356	4,390210115
6,304169836	6,409601292
4,741309622	-0,948498314
5,209597512	2,741156712
4,317433915	2,675556307
-1,49633596	-0,021412402
1,64533853	3,505883933
4,639058412	5,910661613
1,390085802	5,294691769
1,970300276	4,415991634
-1,584896903	-0,707325484
4,382002477	2,852140785
3,63313347	-0,071551966
3,749786456	3,931724367
4,60891687	-0,952752162
4,539933824	-0,648221429
0,331833978	3,897648504
0,290958	4,062043144
5,67050593	6,208685499
4,286668058	-0,757550669
1,580090157	4,230189352
-0,872281995	0,12004427
-1,039339944	-0,293772697
4,235600399	-1,229795701
5,37955614	2,761696811
1,005333702	4,579265516
4,430105765	-1,164685902
5,677893998	6,607530366
6,044999124	6,624110752
4,902096461	2,557001976
0,777844164	3,784267464
-0,774849914	-0,57170618
5,500112038	6,981987762
5,28535386	2,552056083
4,352214033	3,079407093
-2,120145634	-0,492354892
-0,873012207	-0,112901194
6,427722119	6,283760539
4,52611301	2,536947548
5,942105558	6,482693809
-0,434439128	-0,656033682
5,291811491	-0,182695522
-1,587292109	0,728346338
1,202561938	4,698277264
